State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
KS,Finney,Coronary Heart Disease,Ages 65 years and older,401100,14768.1,12466.1,17220.7
KS,Finney,Stroke,Ages 35-64 years,401100,269.2,207.2,344.6
KS,Finney,Stroke,Ages 65 years and older,401100,5993.8,4948.2,7162.6
KS,Ford,Coronary Heart Disease,Ages 35-64 years,401140,1296.1,1026.8,1634.7
KS,Ford,Coronary Heart Disease,Ages 65 years and older,401140,17054.8,14591.7,19796.9
KS,Ford,Stroke,Ages 35-64 years,401140,286.3,218.3,371.6
KS,Ford,Stroke,Ages 65 years and older,401140,7306.2,6205.0,8628.8
KS,Franklin,Coronary Heart Disease,Ages 35-64 years,401180,1308.3,1018.7,1623.4
KS,Franklin,Coronary Heart Disease,Ages 65 years and older,401180,14983.4,12780.1,17383.4
KS,Franklin,Stroke,Ages 35-64 years,401180,305.2,231.4,386.2
KS,Franklin,Stroke,Ages 65 years and older,401180,8019.1,6804.1,9450.4
KS,Geary,Coronary Heart Disease,Ages 35-64 years,401220,1799.4,1419.6,2256.7
KS,Geary,Coronary Heart Disease,Ages 65 years and older,401220,16361.9,13505.8,19597.4
KS,Geary,Stroke,Ages 35-64 years,401220,351.90000000000003,268.2,458.3
KS,Geary,Stroke,Ages 65 years and older,401220,7205.1,5869.2,8670.0
KS,Gove,Coronary Heart Disease,Ages 35-64 years,401260,1197.1,907.1,1581.0
KS,Gove,Coronary Heart Disease,Ages 65 years and older,401260,15360.5,12562.5,19237.4
KS,Gove,Stroke,Ages 35-64 years,401260,238.7,180.0,369.9
KS,Gove,Stroke,Ages 65 years and older,401260,5522.6,4550.1,7065.3
KS,Graham,Coronary Heart Disease,Ages 35-64 years,401300,1440.5,1121.1,1901.5
KS,Graham,Coronary Heart Disease,Ages 65 years and older,401300,20639.7,16877.9,25514.9
KS,Graham,Stroke,Ages 35-64 years,401300,253.3,193.2,336.6
KS,Graham,Stroke,Ages 65 years and older,401300,5718.5,4661.3,7212.6
KS,Grant,Coronary Heart Disease,Ages 35-64 years,401340,1525.1,1179.3,1982.2
KS,Grant,Coronary Heart Disease,Ages 65 years and older,401340,20234.0,16113.9,25526.6
KS,Grant,Stroke,Ages 35-64 years,401340,331.9,259.6,452.2
KS,Grant,Stroke,Ages 65 years and older,401340,5737.5,4669.4,7754.8
KS,Gray,Coronary Heart Disease,Ages 35-64 years,401380,1306.2,964.0,1757.3
KS,Gray,Coronary Heart Disease,Ages 65 years and older,401380,14360.0,11783.5,17655.8
KS,Gray,Stroke,Ages 35-64 years,401380,356.9,267.0,472.9
KS,Gray,Stroke,Ages 65 years and older,401380,7801.8,6172.1,9610.2
KS,Greeley,Coronary Heart Disease,Ages 35-64 years,401420,0.0,0.0,0.0
KS,Greeley,Coronary Heart Disease,Ages 65 years and older,401420,0.0,0.0,0.0
KS,Greeley,Stroke,Ages 35-64 years,401420,0.0,0.0,0.0
KS,Greeley,Stroke,Ages 65 years and older,401420,0.0,0.0,0.0
KS,Greenwood,Coronary Heart Disease,Ages 35-64 years,401460,1779.6,1317.4,2297.8
KS,Greenwood,Coronary Heart Disease,Ages 65 years and older,401460,19183.8,15997.0,23132.8
KS,Greenwood,Stroke,Ages 35-64 years,401460,314.4,254.2,387.1
KS,Greenwood,Stroke,Ages 65 years and older,401460,7073.0,5851.3,9005.2
KS,Hamilton,Coronary Heart Disease,Ages 35-64 years,401500,1381.2,1034.7,1778.3
KS,Hamilton,Coronary Heart Disease,Ages 65 years and older,401500,0.0,0.0,0.0
KS,Hamilton,Stroke,Ages 35-64 years,401500,293.3,224.7,375.9
KS,Hamilton,Stroke,Ages 65 years and older,401500,0.0,0.0,0.0
KS,Harper,Coronary Heart Disease,Ages 35-64 years,401540,1521.1,1113.9,2071.7
KS,Harper,Coronary Heart Disease,Ages 65 years and older,401540,15629.2,12524.6,19321.9
KS,Harper,Stroke,Ages 35-64 years,401540,412.4,233.1,554.7
KS,Harper,Stroke,Ages 65 years and older,401540,6753.3,5456.7,8390.3
KS,Harvey,Coronary Heart Disease,Ages 35-64 years,401580,1076.2,864.9,1342.5
KS,Harvey,Coronary Heart Disease,Ages 65 years and older,401580,13961.2,12169.2,16080.6
KS,Harvey,Stroke,Ages 35-64 years,401580,268.4,211.0,356.4
KS,Harvey,Stroke,Ages 65 years and older,401580,7003.0,6057.5,8163.3
KS,Haskell,Coronary Heart Disease,Ages 35-64 years,401620,1293.3,988.9,1757.0
KS,Haskell,Coronary Heart Disease,Ages 65 years and older,401620,21165.5,17310.9,27254.9
KS,Haskell,Stroke,Ages 35-64 years,401620,296.7,208.0,389.7
KS,Haskell,Stroke,Ages 65 years and older,401620,6165.9,4759.7,8300.2
KS,Hodgeman,Coronary Heart Disease,Ages 35-64 years,401660,1112.4,848.8,1762.0
KS,Hodgeman,Coronary Heart Disease,Ages 65 years and older,401660,0.0,0.0,0.0
KS,Hodgeman,Stroke,Ages 35-64 years,401660,264.6,197.2,398.3
KS,Hodgeman,Stroke,Ages 65 years and older,401660,0.0,0.0,0.0
KS,Jackson,Coronary Heart Disease,Ages 35-64 years,401700,1409.8,1135.5,1729.0
KS,Jackson,Coronary Heart Disease,Ages 65 years and older,401700,16130.300000000001,13673.1,19015.5
KS,Jackson,Stroke,Ages 35-64 years,401700,339.5,251.2,450.2
KS,Jackson,Stroke,Ages 65 years and older,401700,7933.7,6636.0,9414.1
KS,Jefferson,Coronary Heart Disease,Ages 35-64 years,401740,1248.9,983.1,1583.3
KS,Jefferson,Coronary Heart Disease,Ages 65 years and older,401740,14883.2,12449.1,17550.5
KS,Jefferson,Stroke,Ages 35-64 years,401740,295.6,226.8,387.8
KS,Jefferson,Stroke,Ages 65 years and older,401740,5420.3,4447.9,6550.2
KS,Jewell,Coronary Heart Disease,Ages 35-64 years,401780,1186.1,887.2,1538.9
KS,Jewell,Coronary Heart Disease,Ages 65 years and older,401780,14583.1,11862.4,17468.4
KS,Jewell,Stroke,Ages 35-64 years,401780,229.9,178.8,314.8
KS,Jewell,Stroke,Ages 65 years and older,401780,6668.7,5364.8,8056.4
KS,Johnson,Coronary Heart Disease,Ages 35-64 years,401820,718.6,628.2,820.6
KS,Johnson,Coronary Heart Disease,Ages 65 years and older,401820,10271.5,9470.8,11121.0
KS,Johnson,Stroke,Ages 35-64 years,401820,187.3,157.6,222.1
KS,Johnson,Stroke,Ages 65 years and older,401820,6194.9,5629.3,6817.9
KS,Kearny,Coronary Heart Disease,Ages 35-64 years,401860,1366.9,1032.4,1802.9
KS,Kearny,Coronary Heart Disease,Ages 65 years and older,401860,18672.6,15047.8,22478.4
KS,Kearny,Stroke,Ages 35-64 years,401860,265.5,207.4,341.8
KS,Kearny,Stroke,Ages 65 years and older,401860,5566.8,4651.2,6562.4
KS,Kingman,Coronary Heart Disease,Ages 35-64 years,401900,1481.1,1185.2,1937.1
KS,Kingman,Coronary Heart Disease,Ages 65 years and older,401900,18774.3,15925.6,22092.6
KS,Kingman,Stroke,Ages 35-64 years,401900,362.1,288.1,484.3
KS,Kingman,Stroke,Ages 65 years and older,401900,7730.2,6336.2,9215.1
KS,Kiowa,Coronary Heart Disease,Ages 35-64 years,401940,1068.4,790.1999999999999,1596.6
KS,Kiowa,Coronary Heart Disease,Ages 65 years and older,401940,12934.5,10588.6,17003.9
KS,Kiowa,Stroke,Ages 35-64 years,401940,297.4,224.6,414.8
KS,Kiowa,Stroke,Ages 65 years and older,401940,5922.6,4836.8,7481.9
KS,Labette,Coronary Heart Disease,Ages 35-64 years,401980,1720.5,1390.7,2131.3
KS,Labette,Coronary Heart Disease,Ages 65 years and older,401980,17586.8,15263.2,20373.0
KS,Labette,Stroke,Ages 35-64 years,401980,493.2,373.8,648.5
KS,Labette,Stroke,Ages 65 years and older,401980,6883.0,5926.2,8182.2
KS,Lane,Coronary Heart Disease,Ages 35-64 years,402020,1519.9,979.7,2231.9
KS,Lane,Coronary Heart Disease,Ages 65 years and older,402020,0.0,0.0,0.0
KS,Lane,Stroke,Ages 35-64 years,402020,289.6,178.3,425.6
KS,Lane,Stroke,Ages 65 years and older,402020,0.0,0.0,0.0
KS,Leavenworth,Coronary Heart Disease,Ages 35-64 years,402060,1568.7,1311.6,1862.0
KS,Leavenworth,Coronary Heart Disease,Ages 65 years and older,402060,17855.6,15763.8,20112.8
KS,Leavenworth,Stroke,Ages 35-64 years,402060,264.2,205.8,342.3
KS,Leavenworth,Stroke,Ages 65 years and older,402060,5640.7,4836.0,6534.2
KS,Lincoln,Coronary Heart Disease,Ages 35-64 years,402100,1691.6,1333.6,2108.6
KS,Lincoln,Coronary Heart Disease,Ages 65 years and older,402100,22432.5,18444.2,26940.9
KS,Lincoln,Stroke,Ages 35-64 years,402100,294.8,232.9,377.2
KS,Lincoln,Stroke,Ages 65 years and older,402100,5796.8,4506.4,7003.8
KS,Linn,Coronary Heart Disease,Ages 35-64 years,402140,1863.0,1494.8,2353.2
KS,Linn,Coronary Heart Disease,Ages 65 years and older,402140,17444.8,14877.3,20505.5
KS,Linn,Stroke,Ages 35-64 years,402140,297.5,240.7,371.4
KS,Linn,Stroke,Ages 65 years and older,402140,6351.2,5253.9,7586.0
KS,Logan,Coronary Heart Disease,Ages 35-64 years,402180,1402.2,948.3,1994.7
KS,Logan,Coronary Heart Disease,Ages 65 years and older,402180,13432.9,11108.9,16402.5
KS,Logan,Stroke,Ages 35-64 years,402180,367.1,256.2,588.3
KS,Logan,Stroke,Ages 65 years and older,402180,5309.0,4480.6,6464.5
KS,Lyon,Coronary Heart Disease,Ages 35-64 years,402220,1398.9,1108.2,1762.3
KS,Lyon,Coronary Heart Disease,Ages 65 years and older,402220,12360.0,10571.0,14451.0
KS,Lyon,Stroke,Ages 35-64 years,402220,319.6,247.3,404.6
KS,Lyon,Stroke,Ages 65 years and older,402220,6408.1,5429.3,7464.0
KS,Marion,Coronary Heart Disease,Ages 35-64 years,402300,877.4,675.7,1100.1
KS,Marion,Coronary Heart Disease,Ages 65 years and older,402300,11268.3,9453.9,13316.3
KS,Marion,Stroke,Ages 35-64 years,402300,290.6,225.8,364.0
KS,Marion,Stroke,Ages 65 years and older,402300,6754.2,5690.5,8062.0
KS,Marshall,Coronary Heart Disease,Ages 35-64 years,402340,1086.4,835.8,1365.0
KS,Marshall,Coronary Heart Disease,Ages 65 years and older,402340,15639.5,13471.4,18236.6
KS,Marshall,Stroke,Ages 35-64 years,402340,272.4,216.7,353.7
KS,Marshall,Stroke,Ages 65 years and older,402340,6776.3,5729.8,7946.8
KS,McPherson,Coronary Heart Disease,Ages 35-64 years,402260,1109.3,900.6,1388.9
KS,McPherson,Coronary Heart Disease,Ages 65 years and older,402260,14588.6,12727.9,16858.4
KS,McPherson,Stroke,Ages 35-64 years,402260,251.3,203.7,318.1
KS,McPherson,Stroke,Ages 65 years and older,402260,7843.7,6738.8,9094.6
KS,Meade,Coronary Heart Disease,Ages 35-64 years,402380,1252.4,923.2,1659.6
KS,Meade,Coronary Heart Disease,Ages 65 years and older,402380,16454.9,13710.1,19868.9
KS,Meade,Stroke,Ages 35-64 years,402380,296.8,210.20000000000002,396.5
KS,Meade,Stroke,Ages 65 years and older,402380,5499.7,4475.4,6876.7
KS,Miami,Coronary Heart Disease,Ages 35-64 years,402420,1341.7,1099.2,1645.0
KS,Miami,Coronary Heart Disease,Ages 65 years and older,402420,17808.3,15677.4,20326.5
KS,Miami,Stroke,Ages 35-64 years,402420,218.2,169.9,296.7
KS,Miami,Stroke,Ages 65 years and older,402420,5620.7,4802.5,6588.2
KS,Mitchell,Coronary Heart Disease,Ages 35-64 years,402460,1342.3,1037.3,1733.4
KS,Mitchell,Coronary Heart Disease,Ages 65 years and older,402460,15399.0,12788.3,18209.3
KS,Mitchell,Stroke,Ages 35-64 years,402460,333.0,251.8,422.6
KS,Mitchell,Stroke,Ages 65 years and older,402460,8842.3,7145.5,10627.2
KS,Montgomery,Coronary Heart Disease,Ages 35-64 years,402500,1769.2,1456.6,2133.0
KS,Montgomery,Coronary Heart Disease,Ages 65 years and older,402500,19866.5,17586.0,22343.3
KS,Montgomery,Stroke,Ages 35-64 years,402500,430.6,345.7,544.5
KS,Montgomery,Stroke,Ages 65 years and older,402500,6899.6,5979.3,7941.6
KS,Morris,Coronary Heart Disease,Ages 35-64 years,402540,1095.8,820.9,1477.2
KS,Morris,Coronary Heart Disease,Ages 65 years and older,402540,13079.0,10773.0,15974.5
KS,Morris,Stroke,Ages 35-64 years,402540,284.1,220.4,371.5
KS,Morris,Stroke,Ages 65 years and older,402540,6972.0,5872.5,8477.4
KS,Morton,Coronary Heart Disease,Ages 35-64 years,402580,2095.4,1593.6,2853.6
KS,Morton,Coronary Heart Disease,Ages 65 years and older,402580,21941.1,17500.2,26528.0
KS,Morton,Stroke,Ages 35-64 years,402580,361.9,251.7,488.5
KS,Morton,Stroke,Ages 65 years and older,402580,5775.9,4353.6,7133.7
KS,Nemaha,Coronary Heart Disease,Ages 35-64 years,402620,1065.0,793.0,1383.5
KS,Nemaha,Coronary Heart Disease,Ages 65 years and older,402620,11703.1,9564.1,14055.6
KS,Nemaha,Stroke,Ages 35-64 years,402620,297.4,231.1,403.4
KS,Nemaha,Stroke,Ages 65 years and older,402620,7808.7,6582.1,9426.6
KS,Neosho,Coronary Heart Disease,Ages 35-64 years,402660,1759.4,1367.2,2185.4
KS,Neosho,Coronary Heart Disease,Ages 65 years and older,402660,17149.0,14663.6,19891.7
KS,Neosho,Stroke,Ages 35-64 years,402660,402.1,315.7,528.4
KS,Neosho,Stroke,Ages 65 years and older,402660,6365.8,5397.2,7532.6
KS,Ness,Coronary Heart Disease,Ages 35-64 years,402700,1192.9,920.6,1563.0
KS,Ness,Coronary Heart Disease,Ages 65 years and older,402700,14016.7,11602.0,16852.0
KS,Ness,Stroke,Ages 35-64 years,402700,265.0,202.9,350.2
KS,Ness,Stroke,Ages 65 years and older,402700,5900.5,4918.6,7022.3
KS,Norton,Coronary Heart Disease,Ages 35-64 years,402740,928.8,676.5,1248.0
KS,Norton,Coronary Heart Disease,Ages 65 years and older,402740,11607.6,9724.7,13962.2
KS,Norton,Stroke,Ages 35-64 years,402740,255.1,176.5,343.2
KS,Norton,Stroke,Ages 65 years and older,402740,4901.5,3997.2,6139.1
KS,Osage,Coronary Heart Disease,Ages 35-64 years,402780,1366.9,1095.6,1718.7
KS,Osage,Coronary Heart Disease,Ages 65 years and older,402780,14555.5,12310.6,17126.9
KS,Osage,Stroke,Ages 35-64 years,402780,354.0,267.5,484.9
KS,Osage,Stroke,Ages 65 years and older,402780,10959.8,9287.3,13063.0
KS,Osborne,Coronary Heart Disease,Ages 35-64 years,402820,1491.2,1134.0,1886.1
KS,Osborne,Coronary Heart Disease,Ages 65 years and older,402820,24551.0,20544.5,28968.4
KS,Osborne,Stroke,Ages 35-64 years,402820,211.5,149.7,274.9
KS,Osborne,Stroke,Ages 65 years and older,402820,5560.0,4464.9,6777.5
KS,Ottawa,Coronary Heart Disease,Ages 35-64 years,402860,1362.2,1057.4,1732.9
KS,Ottawa,Coronary Heart Disease,Ages 65 years and older,402860,15345.7,12855.2,18213.2
KS,Ottawa,Stroke,Ages 35-64 years,402860,312.3,246.9,410.4
KS,Ottawa,Stroke,Ages 65 years and older,402860,8723.9,7260.3,10604.3
KS,Pawnee,Coronary Heart Disease,Ages 35-64 years,402900,1361.4,1052.6,1799.1
KS,Pawnee,Coronary Heart Disease,Ages 65 years and older,402900,13923.1,11456.0,16481.6
KS,Pawnee,Stroke,Ages 35-64 years,402900,306.4,242.1,453.6
KS,Pawnee,Stroke,Ages 65 years and older,402900,5534.2,4630.8,6686.2
KS,Phillips,Coronary Heart Disease,Ages 35-64 years,402940,1132.7,859.8,1547.7
KS,Phillips,Coronary Heart Disease,Ages 65 years and older,402940,13137.6,10350.7,16253.2
KS,Phillips,Stroke,Ages 35-64 years,402940,293.7,216.1,403.6
KS,Phillips,Stroke,Ages 65 years and older,402940,5660.099999999999,4480.9,7260.8
KS,Pottawatomie,Coronary Heart Disease,Ages 35-64 years,402980,1265.0,1013.2,1581.1
KS,Pottawatomie,Coronary Heart Disease,Ages 65 years and older,402980,15743.3,13485.7,18298.3
KS,Pottawatomie,Stroke,Ages 35-64 years,402980,330.3,258.1,455.1
KS,Pottawatomie,Stroke,Ages 65 years and older,402980,8750.7,7399.7,10329.0
KS,Pratt,Coronary Heart Disease,Ages 35-64 years,403020,1212.0,964.0,1555.0
KS,Pratt,Coronary Heart Disease,Ages 65 years and older,403020,13621.6,11509.8,16162.8
KS,Pratt,Stroke,Ages 35-64 years,403020,339.0,271.2,421.4
KS,Pratt,Stroke,Ages 65 years and older,403020,5992.2,4963.8,7219.5
KS,Rawlins,Coronary Heart Disease,Ages 35-64 years,403060,1228.6,888.5,1774.4
KS,Rawlins,Coronary Heart Disease,Ages 65 years and older,403060,16020.6,13309.7,19334.5
KS,Rawlins,Stroke,Ages 35-64 years,403060,253.1,181.7,382.0
KS,Rawlins,Stroke,Ages 65 years and older,403060,5167.0,4310.0,6206.8
KS,Reno,Coronary Heart Disease,Ages 35-64 years,403100,1222.2,1018.9,1471.6000000000001
KS,Reno,Coronary Heart Disease,Ages 65 years and older,403100,12132.5,10778.0,13723.3
KS,Reno,Stroke,Ages 35-64 years,403100,279.5,215.0,354.7
KS,Reno,Stroke,Ages 65 years and older,403100,7155.3,6274.6,8190.0
KS,Republic,Coronary Heart Disease,Ages 35-64 years,403140,1311.1,984.3,1742.9
KS,Republic,Coronary Heart Disease,Ages 65 years and older,403140,13050.9,10956.4,15682.3
KS,Republic,Stroke,Ages 35-64 years,403140,250.1,162.1,356.8
KS,Republic,Stroke,Ages 65 years and older,403140,5990.4,4832.1,7322.5
KS,Rice,Coronary Heart Disease,Ages 35-64 years,403180,1483.6,1139.9,1949.6
KS,Rice,Coronary Heart Disease,Ages 65 years and older,403180,15717.2,13307.9,18778.9
KS,Rice,Stroke,Ages 35-64 years,403180,359.1,247.7,506.5
KS,Rice,Stroke,Ages 65 years and older,403180,7113.7,6027.0,8559.8
KS,Riley,Coronary Heart Disease,Ages 35-64 years,403220,824.6,632.1,1064.7
KS,Riley,Coronary Heart Disease,Ages 65 years and older,403220,11466.199999999999,9836.7,13239.2
KS,Riley,Stroke,Ages 35-64 years,403220,258.7,183.1,339.8
KS,Riley,Stroke,Ages 65 years and older,403220,6629.4,5575.0,7855.6
KS,Rooks,Coronary Heart Disease,Ages 35-64 years,403260,1096.5,834.1,1477.9
KS,Rooks,Coronary Heart Disease,Ages 65 years and older,403260,13963.0,11205.2,16579.7
KS,Rooks,Stroke,Ages 35-64 years,403260,251.9,187.2,356.8
KS,Rooks,Stroke,Ages 65 years and older,403260,6751.2,5546.8,7963.9
KS,Rush,Coronary Heart Disease,Ages 35-64 years,403300,1532.0,1103.9,2130.0
KS,Rush,Coronary Heart Disease,Ages 65 years and older,403300,17427.7,14531.7,21216.7
KS,Rush,Stroke,Ages 35-64 years,403300,328.1,223.4,522.4
KS,Rush,Stroke,Ages 65 years and older,403300,6388.5,5148.9,8334.4
KS,Russell,Coronary Heart Disease,Ages 35-64 years,403340,1586.4,1218.5,2078.3
KS,Russell,Coronary Heart Disease,Ages 65 years and older,403340,18330.2,15451.1,21672.8
KS,Russell,Stroke,Ages 35-64 years,403340,327.1,235.5,434.7
KS,Russell,Stroke,Ages 65 years and older,403340,6376.4,4965.4,7822.8
KS,Saline,Coronary Heart Disease,Ages 35-64 years,403380,1383.2,1133.1,1681.3
KS,Saline,Coronary Heart Disease,Ages 65 years and older,403380,14585.7,12812.199999999999,16573.0
KS,Saline,Stroke,Ages 35-64 years,403380,320.0,256.6,398.1
KS,Saline,Stroke,Ages 65 years and older,403380,7137.1,6124.1,8287.5
KS,Scott,Coronary Heart Disease,Ages 35-64 years,403420,1192.4,891.6,1560.1
KS,Scott,Coronary Heart Disease,Ages 65 years and older,403420,13589.1,11207.3,16486.0
KS,Scott,Stroke,Ages 35-64 years,403420,234.7,182.5,314.7
KS,Scott,Stroke,Ages 65 years and older,403420,5039.2,4093.2999999999997,6033.8
KS,Sedgwick,Coronary Heart Disease,Ages 35-64 years,403460,1383.6,1232.1,1552.2
KS,Sedgwick,Coronary Heart Disease,Ages 65 years and older,403460,14108.4,13091.3,15175.3
KS,Sedgwick,Stroke,Ages 35-64 years,403460,368.9,314.2,434.8
KS,Sedgwick,Stroke,Ages 65 years and older,403460,6480.9,5897.1,7121.0
KS,Seward,Coronary Heart Disease,Ages 35-64 years,403500,1081.9,817.5,1406.7
KS,Seward,Coronary Heart Disease,Ages 65 years and older,403500,14761.9,12374.3,17619.8
KS,Seward,Stroke,Ages 35-64 years,403500,372.6,274.4,488.0
KS,Seward,Stroke,Ages 65 years and older,403500,4779.7,3866.8,5859.3
KS,Shawnee,Coronary Heart Disease,Ages 35-64 years,403540,1488.5,1281.5,1718.5
KS,Shawnee,Coronary Heart Disease,Ages 65 years and older,403540,14291.6,12950.9,15644.2
KS,Shawnee,Stroke,Ages 35-64 years,403540,377.6,310.7,459.0
KS,Shawnee,Stroke,Ages 65 years and older,403540,6852.4,6072.6,7692.7
KS,Sheridan,Coronary Heart Disease,Ages 35-64 years,403580,1300.0,988.0,2020.8
KS,Sheridan,Coronary Heart Disease,Ages 65 years and older,403580,14433.0,11647.6,18680.3
KS,Sheridan,Stroke,Ages 35-64 years,403580,225.3,173.9,324.8
KS,Sheridan,Stroke,Ages 65 years and older,403580,4762.8,3797.3,6074.5
KS,Sherman,Coronary Heart Disease,Ages 35-64 years,403620,1680.2,1280.1,2139.9
KS,Sherman,Coronary Heart Disease,Ages 65 years and older,403620,16530.7,13535.6,19725.7
KS,Sherman,Stroke,Ages 35-64 years,403620,329.5,231.8,443.5
KS,Sherman,Stroke,Ages 65 years and older,403620,4836.0,4091.5,5789.2
KS,Smith,Coronary Heart Disease,Ages 35-64 years,403660,1170.7,832.7,1638.5
KS,Smith,Coronary Heart Disease,Ages 65 years and older,403660,13576.2,11041.4,16245.1
KS,Smith,Stroke,Ages 35-64 years,403660,289.5,204.2,386.4
KS,Smith,Stroke,Ages 65 years and older,403660,7924.2,6347.0,9555.0
KS,Stafford,Coronary Heart Disease,Ages 35-64 years,403700,1322.6,969.8,1791.3
KS,Stafford,Coronary Heart Disease,Ages 65 years and older,403700,16584.6,13634.7,20331.6
KS,Stafford,Stroke,Ages 35-64 years,403700,304.5,219.0,460.5
KS,Stafford,Stroke,Ages 65 years and older,403700,8730.5,6863.9,10702.2
KS,Stanton,Coronary Heart Disease,Ages 35-64 years,403740,1464.2,1090.6,2034.4
KS,Stanton,Coronary Heart Disease,Ages 65 years and older,403740,0.0,0.0,0.0
KS,Stanton,Stroke,Ages 35-64 years,403740,329.3,262.2,424.5
KS,Stanton,Stroke,Ages 65 years and older,403740,0.0,0.0,0.0
KS,Stevens,Coronary Heart Disease,Ages 35-64 years,403780,1575.5,1193.0,2066.9
KS,Stevens,Coronary Heart Disease,Ages 65 years and older,403780,17170.6,13615.4,22205.9
KS,Stevens,Stroke,Ages 35-64 years,403780,339.5,269.8,431.9
KS,Stevens,Stroke,Ages 65 years and older,403780,5416.5,4283.1,7427.1
KS,Sumner,Coronary Heart Disease,Ages 35-64 years,403820,1458.7,1174.9,1811.1
KS,Sumner,Coronary Heart Disease,Ages 65 years and older,403820,18006.3,15630.0,20707.5
KS,Sumner,Stroke,Ages 35-64 years,403820,384.7,305.4,494.5
KS,Sumner,Stroke,Ages 65 years and older,403820,7239.2,6156.3,8445.3
KS,Thomas,Coronary Heart Disease,Ages 35-64 years,403860,1183.4,900.1999999999999,1528.0
KS,Thomas,Coronary Heart Disease,Ages 65 years and older,403860,14212.699999999999,11649.5,17036.3
KS,Thomas,Stroke,Ages 35-64 years,403860,289.7,218.1,386.9
KS,Thomas,Stroke,Ages 65 years and older,403860,5369.2,4434.8,6468.0
KS,Trego,Coronary Heart Disease,Ages 35-64 years,403900,1358.5,1014.6,1764.8
KS,Trego,Coronary Heart Disease,Ages 65 years and older,403900,16801.3,13705.7,20588.0
KS,Trego,Stroke,Ages 35-64 years,403900,283.1,222.3,375.1
KS,Trego,Stroke,Ages 65 years and older,403900,7389.9,6071.9,9232.8
KS,Wabaunsee,Coronary Heart Disease,Ages 35-64 years,403940,1080.0,837.8,1370.6
KS,Wabaunsee,Coronary Heart Disease,Ages 65 years and older,403940,15033.4,12607.1,17770.3
